time_s,T_fault_Nm,T_fault_over_T_nom_percent,omega_m_rad_per_s,abs_i_s_peak_A
1.757151430286057470e-01,-4.936719163824483496e-03,-3.775157460912316031e-03,1.231504320207198901e+02,8.217619879214546064e-01
1.757551510302060582e-01,-4.987105433319070219e-03,-3.813688334332035988e-03,1.231504320207198901e+02,8.308590423156581029e-01
1.757951590318063972e-01,-5.036375657208935763e-03,-3.851365756754937184e-03,1.231504320207198901e+02,8.399223929709820347e-01
1.758351670334067085e-01,-5.084524321244674079e-03,-3.888185511380530101e-03,1.231504320207198901e+02,8.489503214263651731e-01
1.758751750350070198e-01,-5.131546186536660101e-03,-3.924143591978643784e-03,1.231504320207198901e+02,8.579411798874003736e-01
1.759151830366073588e-01,-5.177436289250730676e-03,-3.959236202656713118e-03,1.231504320207198901e+02,8.668933874392695804e-01
1.759551910382076700e-01,-5.222189940245406184e-03,-3.993459757582354906e-03,1.231504320207198901e+02,8.758054265023493823e-01
1.759951990398079813e-01,-5.265802724651064831e-03,-4.026810880661560628e-03,1.231504320207198901e+02,8.846758395140187359e-01
1.760352070414082926e-01,-5.308270501391454746e-03,-4.059286405172789908e-03,1.231504320207198901e+02,8.935032258213105871e-01
1.760752150430086316e-01,-5.349589402647930703e-03,-4.090883373357272201e-03,1.231504320207198901e+02,9.022862387700808506e-01
1.761152230446089428e-01,-5.389755833266874317e-03,-4.121599035965847584e-03,1.231504320207198901e+02,9.110235829773644101e-01
1.761552310462092541e-01,-5.428766470110688025e-03,-4.151430851762672770e-03,1.231504320207198901e+02,9.197140117744952992e-01
1.761952390478095931e-01,-5.466618261352807796e-03,-4.180376486986102889e-03,1.231504320207198901e+02,9.283563248094316434e-01
1.762352470494099044e-01,-5.503308425717209039e-03,-4.208433814767143649e-03,1.231504320207198901e+02,9.369493657975417333e-01
1.762752550510102156e-01,-5.538834451662820284e-03,-4.235600914505756667e-03,1.231504320207198901e+02,9.454920204108415716e-01
1.763152630526105547e-01,-5.573194096513345124e-03,-4.261876071205427351e-03,1.231504320207198901e+02,9.539832142963912132e-01
1.763552710542108659e-01,-5.606385385532957309e-03,-4.287257774766342275e-03,1.231504320207198901e+02,9.624219112152014866e-01
1.763952790558111772e-01,-5.638406610948346921e-03,-4.311744719237539485e-03,1.231504320207198901e+02,9.708071112936108582e-01
1.764352870574115162e-01,-5.669256330917626756e-03,-4.335335802028415092e-03,1.231504320207198901e+02,9.791378493796614180e-01
1.764752950590118274e-01,-5.698933368446590722e-03,-4.358030123079979085e-03,1.231504320207198901e+02,9.874131934975214353e-01
1.765153030606121387e-01,-5.727436810252849002e-03,-4.379826983996250658e-03,1.231504320207198901e+02,9.956322433934965410e-01
1.765553110622124777e-01,-5.754766005578334370e-03,-4.400725887136166907e-03,1.231504320207198901e+02,1.003794129167616456e+00
1.765953190638127890e-01,-5.780920564950767747e-03,-4.420726534666463703e-03,1.231504320207198901e+02,1.011898009985216618e+00
1.766353270654131002e-01,-5.805900358894537476e-03,-4.439828827575874846e-03,1.231504320207198901e+02,1.019943072863305877e+00
1.766753350670134393e-01,-5.829705516591615101e-03,-4.458032864651116124e-03,1.231504320207198901e+02,1.027928531526894673e+00
1.767153430686137505e-01,-5.852336424493026316e-03,-4.475338941415070611e-03,1.231504320207198901e+02,1.035853625330772854e+00
1.767553510702140618e-01,-5.873793724881429604e-03,-4.491747549027573332e-03,1.231504320207198901e+02,1.043717618242557599e+00
1.767953590718144008e-01,-5.894078314385406241e-03,-4.507259373149274939e-03,1.231504320207198901e+02,1.051519797883102347e+00
1.768353670734147121e-01,-5.913191342446008983e-03,-4.521875292768999001e-03,1.231504320207198901e+02,1.059259474620639407e+00
1.768753750750150233e-01,-5.931134209736168769e-03,-4.535596378995044795e-03,1.231504320207198901e+02,1.066935980715271182e+00
1.769153830766153346e-01,-5.947908566533556193e-03,-4.548423893810897047e-03,1.231504320207198901e+02,1.074548669510655197e+00
1.769553910782156736e-01,-5.963516311047474538e-03,-4.560359288795789307e-03,1.231504320207198901e+02,1.082096914669944177e+00
1.769953990798159849e-01,-5.977959587700421885e-03,-4.571404203810593668e-03,1.231504320207198901e+02,1.089580109453243351e+00
1.770354070814162961e-01,-5.991240785364907763e-03,-4.581560465649496539e-03,1.231504320207198901e+02,1.096997666034022823e+00
1.770754150830166351e-01,-6.003362535556167924e-03,-4.590830086657956589e-03,1.231504320207198901e+02,1.104349014852104238e+00
1.771154230846169464e-01,-6.014327710581380930e-03,-4.599215263317382035e-03,1.231504320207198901e+02,1.111633604000994202e+00
1.771554310862172577e-01,-6.024139421646027524e-03,-4.606718374797056335e-03,1.231504320207198901e+02,1.118850898647484549e+00
1.771954390878175967e-01,-6.032801016918037246e-03,-4.613341981473761608e-03,1.231504320207198901e+02,1.126000380481577690e+00
1.772354470894179079e-01,-6.040316079550366729e-03,-4.619088823419634920e-03,1.231504320207198901e+02,1.133081547194925598e+00
1.772754550910182192e-01,-6.046688425662640268e-03,-4.623961818858701549e-03,1.231504320207198901e+02,1.140093911986081565e+00
1.773154630926185582e-01,-6.051922102282524842e-03,-4.627964062592625563e-03,1.231504320207198901e+02,1.147037003090983998e+00
1.773554710942188695e-01,-6.056021385247508347e-03,-4.631098824396182555e-03,1.231504320207198901e+02,1.153910363337184553e+00
1.773954790958191807e-01,-6.058990777067722877e-03,-4.633369547382938484e-03,1.231504320207198901e+02,1.160713549720436832e+00
1.774354870974195197e-01,-6.060835004750495664e-03,-4.634779846341659411e-03,1.231504320207198901e+02,1.167446133002341124e+00
1.774754950990198310e-01,-6.061559017587315502e-03,-4.635333506043987258e-03,1.231504320207198901e+02,1.174107697327834376e+00
1.775155031006201423e-01,-6.061167984903877322e-03,-4.635034479523871681e-03,1.231504320207198901e+02,1.180697839861380327e+00
1.775555111022204813e-01,-6.059667293773884911e-03,-4.633886886329301007e-03,1.231504320207198901e+02,1.187216170440793750e+00
1.775955191038207925e-01,-6.057062546697329110e-03,-4.631895010746848312e-03,1.231504320207198901e+02,1.193662311247697616e+00
1.776355271054211038e-01,-6.053359559243911940e-03,-4.629063299999582569e-03,1.231504320207198901e+02,1.200035896493673260e+00
1.776755351070214151e-01,-6.048564357662306219e-03,-4.625396362418844436e-03,1.231504320207198901e+02,1.206336572121221584e+00
1.777155431086217541e-01,-6.042683176455993996e-03,-4.620898965590464376e-03,1.231504320207198901e+02,1.212563995518711302e+00
1.777555511102220653e-01,-6.035722455926321312e-03,-4.615576034475914018e-03,1.231504320207198901e+02,1.218717835248532833e+00
1.777955591118223766e-01,-6.027688839683548183e-03,-4.609432649508980566e-03,1.231504320207198901e+02,1.224797770787731332e+00
1.778355671134227156e-01,-6.018589172126559070e-03,-4.602474044668478613e-03,1.231504320207198901e+02,1.230803492280435840e+00
1.778755751150230269e-01,-6.008430495891954604e-03,-4.594705605527543181e-03,1.231504320207198901e+02,1.236734700301433731e+00
1.779155831166233381e-01,-5.997220049273266178e-03,-4.586132867280080794e-03,1.231504320207198901e+02,1.242591105630292292e+00
1.779555911182236771e-01,-5.984965263610981211e-03,-4.576761512744892055e-03,1.231504320207198901e+02,1.248372429035452758e+00
1.779955991198239884e-01,-5.971673760654124148e-03,-4.566597370348052937e-03,1.231504320207198901e+02,1.254078401067761472e+00
1.780356071214242997e-01,-5.957353349894113984e-03,-4.555646412084083871e-03,1.231504320207198901e+02,1.259708761862936788e+00
1.780756151230246387e-01,-5.942012025871616469e-03,-4.543914751456473895e-03,1.231504320207198901e+02,1.265263260952489421e+00
1.781156231246249499e-01,-5.925657965457133483e-03,-4.531408641398126241e-03,1.231504320207198901e+02,1.270741657082659737e+00
1.781556311262252612e-01,-5.908299525106049457e-03,-4.518134472172257061e-03,1.231504320207198901e+02,1.276143718040937847e+00
1.781956391278256002e-01,-5.889945238088880805e-03,-4.504098769254347503e-03,1.231504320207198901e+02,1.281469220489779071e+00
1.782356471294259115e-01,-5.870603811697448250e-03,-4.489308191195672156e-03,1.231504320207198901e+02,1.286717949807131722e+00
1.782756551310262227e-01,-5.850284124427720597e-03,-4.473769527468993666e-03,1.231504320207198901e+02,1.291889699933433944e+00
1.783156631326265618e-01,-5.828995223140063728e-03,-4.457489696296976917e-03,1.231504320207198901e+02,1.296984273224734308e+00
1.783556711342268730e-01,-5.806746320197624274e-03,-4.440475742463882193e-03,1.231504320207198901e+02,1.302001480311626436e+00
1.783956791358271843e-01,-5.783546790583605178e-03,-4.422734835111118493e-03,1.231504320207198901e+02,1.306941139963707865e+00
1.784356871374275233e-01,-5.759406168998165189e-03,-4.404274265517216409e-03,1.231504320207198901e+02,1.311803078959267399e+00
1.784756951390278346e-01,-5.734334146935656136e-03,-4.385101444862756631e-03,1.231504320207198901e+02,1.316587131959946033e+00
1.785157031406281458e-01,-5.708340569743004626e-03,-4.365223901980893294e-03,1.231504320207198901e+02,1.321293141390120773e+00
1.785557111422284571e-01,-5.681435433659903431e-03,-4.344649281093953576e-03,1.231504320207198901e+02,1.325920957320769089e+00
1.785957191438287961e-01,-5.653628882841608798e-03,-4.323385339536744108e-03,1.231504320207198901e+02,1.330470437357592184e+00
1.786357271454291074e-01,-5.624931206365060138e-03,-4.301439945467099360e-03,1.231504320207198901e+02,1.334941446533189024e+00
1.786757351470294186e-01,-5.595352835219063667e-03,-4.278821075564252265e-03,1.231504320207198901e+02,1.339333857203073297e+00
1.787157431486297576e-01,-5.564904339279298090e-03,-4.255536812715580465e-03,1.231504320207198901e+02,1.343647548945346992e+00
1.787557511502300689e-01,-5.533596424268856159e-03,-4.231595343692311911e-03,1.231504320207198901e+02,1.347882408463855874e+00
1.787957591518303802e-01,-5.501439928705088855e-03,-4.207004956814743186e-03,1.231504320207198901e+02,1.352038329494645197e+00
1.788357671534307192e-01,-5.468445820833457358e-03,-4.181774039607526541e-03,1.231504320207198901e+02,1.356115212715565344e+00
1.788757751550310304e-01,-5.434625195549180367e-03,-4.155911076445623249e-03,1.231504320207198901e+02,1.360112965658868189e+00
1.789157831566313417e-01,-5.399989271307345517e-03,-4.129424646191434158e-03,1.231504320207198901e+02,1.364031502626651404e+00
1.789557911582316807e-01,-5.364549387022289791e-03,-4.102323419823727599e-03,1.231504320207198901e+02,1.367870744609013700e+00
1.789957991598319920e-01,-5.328316998956932407e-03,-4.074616158058884212e-03,1.231504320207198901e+02,1.371630619204790014e+00
1.790358071614323032e-01,-5.291303677602811339e-03,-4.046311708965023325e-03,1.231504320207198901e+02,1.375311060544743835e+00
1.790758151630326422e-01,-5.253521104551545952e-03,-4.017419005569587698e-03,1.231504320207198901e+02,1.378912009217096557e+00
1.791158231646329535e-01,-5.214981069358479507e-03,-3.987947063460931321e-03,1.231504320207198901e+02,1.382433412195288813e+00
1.791558311662332648e-01,-5.175695466399172877e-03,-3.957904978384459323e-03,1.231504320207198901e+02,1.385875222767862125e+00
1.791958391678336038e-01,-5.135676291719540494e-03,-3.927301923833888958e-03,1.231504320207198901e+02,1.389237400470361372e+00
1.792358471694339150e-01,-5.094935639880297275e-03,-3.896147148638169459e-03,1.231504320207198901e+02,1.392519911019169276e+00
1.792758551710342263e-01,-5.053485700796453775e-03,-3.864449974544614981e-03,1.231504320207198901e+02,1.395722726247172307e+00
1.793158631726345653e-01,-5.011338756572582091e-03,-3.832219793798797083e-03,1.231504320207198901e+02,1.398845824041180075e+00
1.793558711742348766e-01,-4.968507178334562006e-03,-3.799466066721754898e-03,1.231504320207198901e+02,1.401889188281012721e+00
1.793958791758351878e-01,-4.925003423058500404e-03,-3.766198319285035158e-03,1.231504320207198901e+02,1.404852808780181483e+00
1.794358871774354991e-01,-4.880840030397562077e-03,-3.732426140684140178e-03,1.231504320207198901e+02,1.407736681228084263e+00
1.794758951790358381e-01,-4.836029619507392803e-03,-3.698159180910897282e-03,1.231504320207198901e+02,1.410540807133650265e+00
1.795159031806361494e-01,-4.790584885870834662e-03,-3.663407148325289152e-03,1.231504320207198901e+02,1.413265193770365746e+00
1.795559111822364606e-01,-4.744518598122647417e-03,-3.628179807227284188e-03,1.231504320207198901e+02,1.415909854122614497e+00
1.795959191838367996e-01,-4.697843594874915110e-03,-3.592486975429196819e-03,1.231504320207198901e+02,1.418474806833279755e+00
1.796359271854371109e-01,-4.650572781543831774e-03,-3.556338521829097328e-03,1.231504320207198901e+02,1.420960076152539386e+00
1.796759351870374222e-01,-4.602719127178544513e-03,-3.519744363985797663e-03,1.231504320207198901e+02,1.423365691887810369e+00
1.797159431886377612e-01,-4.554295661292757404e-03,-3.482714465695950154e-03,1.231504320207198901e+02,1.425691689354785519e+00
1.797559511902380724e-01,-4.505315470699745861e-03,-3.445258834573747871e-03,1.231504320207198901e+02,1.427938109329510485e+00
1.797959591918383837e-01,-4.455791696351469287e-03,-3.407387519633767875e-03,1.231504320207198901e+02,1.430104998001459071e+00
1.798359671934387227e-01,-4.405737530182451608e-03,-3.369110608877450008e-03,1.231504320207198901e+02,1.432192406927558670e+00
1.798759751950390340e-01,-4.355166211959088027e-03,-3.330438226883737293e-03,1.231504320207198901e+02,1.434200392987123651e+00
1.799159831966393452e-01,-4.304091026135043255e-03,-3.291380532404364085e-03,1.231504320207198901e+02,1.436129018337656937e+00
1.799559911982396843e-01,-4.252525298713384812e-03,-3.251947715964298522e-03,1.231504320207198901e+02,1.437978350371480252e+00
1.799959991998399955e-01,-4.200482394116125326e-03,-3.212149997467853187e-03,1.231504320207198901e+02,1.439748461673155067e+00
1.800360072014403068e-01,-4.147975712061774053e-03,-3.171997623810917603e-03,1.231504320207198901e+02,1.441439429977659836e+00
1.800760152030406458e-01,-4.095018684451597578e-03,-3.131500866499849905e-03,1.231504320207198901e+02,1.443051338129292871e+00
1.801160232046409571e-01,-4.041624772265168218e-03,-3.090670019277473937e-03,1.231504320207198901e+02,1.444584274041264216e+00
1.801560312062412683e-01,-3.987807462465860209e-03,-3.049515395756679202e-03,1.231504320207198901e+02,1.446038330655947668e+00
1.801960392078415796e-01,-3.933580264916908611e-03,-3.008047327062106369e-03,1.231504320207198901e+02,1.447413605905765177e+00
1.802360472094419186e-01,-3.878956709308654157e-03,-2.966276159480374115e-03,1.231504320207198901e+02,1.448710202674676761e+00
1.802760552110422299e-01,-3.823950342097575533e-03,-2.924212252119333475e-03,1.231504320207198901e+02,1.449928228760247073e+00
1.803160632126425411e-01,-3.768574723457719308e-03,-2.881865974576793346e-03,1.231504320207198901e+02,1.451067796836262858e+00
1.803560712142428801e-01,-3.712843424245140279e-03,-2.839247704619198530e-03,1.231504320207198901e+02,1.452129024415883540e+00
1.803960792158431914e-01,-3.656770022975930779e-03,-2.796367825870699209e-03,1.231504320207198901e+02,1.453112033815294968e+00
1.804360872174435027e-01,-3.600368102818427441e-03,-2.753236725513062873e-03,1.231504320207198901e+02,1.454016952117847428e+00
1.804760952190438417e-01,-3.543651248600200847e-03,-2.709864791996889708e-03,1.231504320207198901e+02,1.454843911138661960e+00
1.805161032206441529e-01,-3.486633043830367120e-03,-2.666262412764543871e-03,1.231504320207198901e+02,1.455593047389675432e+00
1.805561112222444642e-01,-3.429327067737824274e-03,-2.622439971985265558e-03,1.231504320207198901e+02,1.456264502045116371e+00
1.805961192238448032e-01,-3.371746892325958901e-03,-2.578407848302876303e-03,1.231504320207198901e+02,1.456858420907385820e+00
1.806361272254451145e-01,-3.313906079444388277e-03,-2.534176412596508571e-03,1.231504320207198901e+02,1.457374954373332088e+00
1.806761352270454257e-01,-3.255818177878270440e-03,-2.489756025754777304e-03,1.231504320207198901e+02,1.457814257400899649e+00
1.807161432286457647e-01,-3.197496720455753842e-03,-2.445157036463815794e-03,1.231504320207198901e+02,1.458176489476135096e+00
1.807561512302460760e-01,-3.138955221174087856e-03,-2.400389779009583571e-03,1.231504320207198901e+02,1.458461814580547689e+00
