time_s,T_fault_Nm,T_fault_over_T_nom_percent,T_envelope_Nm,T_envelope_over_T_nom_percent
5.877175435087018257e-02,-6.762329290330573173e+00,-5.171219392143854954e+00,1.366394553220934505e+01,1.044895287935678319e+01
5.881176235247050077e-02,-6.569548844847394875e+00,-5.023798298714670096e+00,1.362961111227845734e+01,1.042269701240003954e+01
5.885177035407081897e-02,-6.376262858967332470e+00,-4.875990613596195011e+00,1.359536296701758751e+01,1.039650712052783987e+01
5.889177835567114411e-02,-6.182517212427480757e+00,-4.727831421472417972e+00,1.356120087963791221e+01,1.037038303795965000e+01
5.893178635727146231e-02,-5.988357657757945596e+00,-4.579355709750897674e+00,1.352712463389534747e+01,1.034432459933150028e+01
5.897179435887178051e-02,-5.793829810660464652e+00,-4.430598361205199787e+00,1.349313401408916668e+01,1.031833163969493583e+01
5.901180236047210564e-02,-5.598979140466448179e+00,-4.281594146678067148e+00,1.345922880506067010e+01,1.029240399451599508e+01
5.905181036207242384e-02,-5.403850960675626425e+00,-4.132377717846234866e+00,1.342540879219180106e+01,1.026654149967414753e+01
5.909181836367274204e-02,-5.208490419577134212e+00,-3.982983600048275008e+00,1.339167376140377463e+01,1.024074399146125103e+01
5.913182636527306024e-02,-5.012942490954825026e+00,-3.833446185176865306e+00,1.335802349915575604e+01,1.021501130658054102e+01
5.917183436687338538e-02,-4.817251964877893755e+00,-3.683799724636285688e+00,1.332445779244346973e+01,1.018934328214556118e+01
5.921184236847370358e-02,-4.621463438579842986e+00,-3.534078322367474545e+00,1.329097642879790087e+01,1.016373975567917576e+01
5.925185037007402178e-02,-4.425621307425542383e+00,-3.384315927940451552e+00,1.325757919628389914e+01,1.013820056511250378e+01
5.929185837167433998e-02,-4.229769755969371658e+00,-3.234546329716390112e+00,1.322426588349885890e+01,1.011272554878390117e+01
5.933186637327466512e-02,-4.033952749105414348e+00,-3.084803148080087265e+00,1.319103627957138869e+01,1.008731454543795181e+01
5.937187437487498332e-02,-3.838214023311330436e+00,-2.935119828744064296e+00,1.315789017415997897e+01,1.006196739422444786e+01
5.941188237647530151e-02,-3.642597077987476339e+00,-2.785529636125507302e+00,1.312482735745164142e+01,1.003668393469733822e+01
5.945189037807562665e-02,-3.447145166892139123e+00,-2.636065646796709405e+00,1.309184762016061043e+01,1.001146400681375503e+01
5.949189837967594485e-02,-3.251901289676262241e+00,-2.486760743011590780e+00,1.305895075352701795e+01,9.986307450932978114e+00
5.953190638127626305e-02,-3.056908183515401056e+00,-2.337647606306572534e+00,1.302613654931553810e+01,9.961214107815422381e+00
5.957191438287658125e-02,-2.862208314844789658e+00,-2.188758711180303962e+00,1.299340479981412244e+01,9.936183818621646680e+00
5.961192238447690639e-02,-2.667843871195149319e+00,-2.040126318850420617e+00,1.296075529783263036e+01,9.911216424911321710e+00
5.965193038607722459e-02,-2.473856753132571029e+00,-1.891782471089900719e+00,1.292818783670155725e+01,9.886311768642260134e+00
5.969193838767754279e-02,-2.280288566303195985e+00,-1.743758984143547686e+00,1.289570221027071639e+01,9.861469692169393397e+00
5.973194638927786099e-02,-2.087180613583501376e+00,-1.596087442725240058e+00,1.286329821290791564e+01,9.836690038243771639e+00
5.977195439087818613e-02,-1.894573887338793172e+00,-1.448799194097926124e+00,1.283097563949768372e+01,9.811972650011583141e+00
5.981196239247850432e-02,-1.702509061789271749e+00,-1.301925342235876526e+00,1.279873428543995395e+01,9.787317371013161349e+00
5.985197039407882252e-02,-1.511026485486209658e+00,-1.155496742071146166e+00,1.276657394664876577e+01,9.762724045181970567e+00
5.989197839567914072e-02,-1.320166173898832618e+00,-1.009543993824688846e+00,1.273449441955099459e+01,9.738192516843650282e+00
5.993198639727946586e-02,-1.129967802113094777e+00,-8.640974374230390165e-01,1.270249550108503733e+01,9.713722630715004414e+00
5.997199439887978406e-02,-9.404706976435206478e-01,-7.191871470014572498e-01,1.267057698869954407e+01,9.689314231903036756e+00
6.001200240048010226e-02,-7.517138333586165233e-01,-5.748429254939232402e-01,1.263873868035213910e+01,9.664967165903961543e+00
6.005201040208042740e-02,-5.637358205222082752e-01,-4.310942993117780064e-01,1.260698037450811171e+01,9.640681278602214022e+00
6.009201840368074560e-02,-3.765749019499055605e-01,-2.879705131104060012e-01,1.257530187013918521e+01,9.616456416269505425e+00
6.013202640528106380e-02,-1.902689452829744443e-01,-1.455005246456989587e-01,1.254370296672221485e+01,9.592292425563821112e+00
6.017203440688138200e-02,-4.855436380014378772e-03,-3.712999720607172271e-03,1.251218346423791949e+01,9.568189153528461333e+00
6.021204240848170713e-02,1.796285271725861499e-01,1.373636927774790628e-01,1.248074316316961507e+01,9.544146447591067783e+00
6.025205041008202533e-02,3.631462424305566539e-01,2.777014857478595222e-01,1.244938186450198714e+01,9.520164155562675035e+00
6.029205841168234353e-02,5.456614073410963606e-01,4.172726186554642225e-01,1.241809936971977635e+01,9.496242125636726428e+00
6.033206641328266173e-02,7.271381268714028900e-01,5.560496422173997200e-01,1.238689548080654390e+01,9.472380206388111290e+00
6.037207441488298687e-02,9.075409190142936788e-01,6.940054229955062715e-01,1.235577000024344230e+01,9.448578246772234124e+00
6.041208241648330507e-02,1.086834720671941756e+00,8.311131478957085594e-01,1.232472273100792926e+01,9.424836096124030504e+00
6.045209041808362327e-02,1.264984893415709744e+00,9.673463285726163763e-01,1.229375347657254913e+01,9.401153604157027388e+00
6.049209841968394841e-02,1.441957229121927586e+00,1.102678805739259804e+00,1.226286204090365395e+01,9.377530620962380326e+00
6.053210642128426661e-02,1.617717955482899983e+00,1.237084753381409996e+00,1.223204822846020789e+01,9.353966997007942652e+00
6.057211442288458481e-02,1.792233741392434077e+00,1.370538682875945602e+00,1.220131184419251547e+01,9.330462583137302701e+00
6.061212242448490300e-02,1.965471702205827453e+00,1.503015447013215766e+00,1.217065269354099222e+01,9.307017230568844113e+00
6.065213042608522814e-02,2.137399404872491360e+00,1.634490243922008812e+00,1.214007058243493375e+01,9.283630790894799034e+00
6.069213842768554634e-02,2.307984872942404841e+00,1.764938620898035992e+00,1.210956531729132379e+01,9.260303116080338626e+00
6.073214642928586454e-02,2.477196591444606355e+00,1.894336478134561741e+00,1.207913670501353742e+01,9.237034058462585406e+00
6.077215443088618274e-02,2.645003511637827209e+00,2.022660072355259686e+00,1.204878455299017226e+01,9.213823470749717970e+00
6.081216243248650788e-02,2.811375055632718833e+00,2.149886020348874549e+00,1.201850866909382276e+01,9.190671206020024187e+00
6.085217043408682608e-02,2.976281120885218012e+00,2.275991302405344197e+00,1.198830886167985632e+01,9.167577117720977498e+00
6.089217843568714428e-02,3.139692084561174212e+00,2.400953265653471114e+00,1.195818493958518047e+01,9.144541059668293670e+00
6.093218643728746248e-02,3.301578807770693125e+00,2.524749627298966459e+00,1.192813671212708115e+01,9.121562886045035512e+00
6.097219443888778762e-02,3.461912639673501602e+00,2.647358477763863682e+00,1.189816398910195439e+01,9.098642451400639430e+00
6.101220244048810581e-02,3.620665421453894695e+00,2.768758283726199476e+00,1.186826658078417296e+01,9.075779610650068108e+00
6.105221044208842401e-02,3.777809490165441986e+00,2.888927891060097064e+00,1.183844429792481989e+01,9.052974219072821072e+00
6.109221844368874915e-02,3.933317682445228503e+00,3.007846527676083959e+00,1.180869695175051426e+01,9.030226132312042964e+00
6.113222644528906735e-02,4.087163338097349552e+00,3.125493806261425700e+00,1.177902435396224945e+01,9.007535206373644243e+00
6.117223444688938555e-02,4.239320303545963675e+00,3.241849726920706498e+00,1.174942631673414795e+01,8.984901297625334848e+00
6.121224244848970375e-02,4.389762935156636736e+00,3.356894679715697549e+00,1.171990265271229781e+01,8.962324262795748453e+00
6.125225045009002889e-02,4.538466102427454629e+00,3.470609447105629464e+00,1.169045317501357317e+01,8.939803958973525866e+00
6.129225845169034709e-02,4.685405191048655382e+00,3.582975206286923786e+00,1.166107769722444232e+01,8.917340243606417971e+00
6.133226645329066529e-02,4.830556105831228741e+00,3.693973531432721558e+00,1.163177603339978461e+01,8.894932974500370904e+00
6.137227445489098349e-02,4.973895273504352232e+00,3.803586395832109446e+00,1.160254799806172166e+01,8.872582009818630766e+00
6.141228245649130862e-02,5.115399645382169957e+00,3.911796173929433795e+00,1.157339340619843071e+01,8.850287208080855450e+00
6.145229045809162682e-02,5.255046699898397122e+00,4.018585643262534646e+00,1.154431207326299713e+01,8.828048428162203365e+00
6.149229845969194502e-02,5.392814445011828717e+00,4.123937986302261827e+00,1.151530381517222068e+01,8.805865529292455918e+00
6.153230646129227016e-02,5.528681420479197861e+00,4.227836792190558413e+00,1.148636844830546089e+01,8.783738371055109795e+00
6.157231446289258836e-02,5.662626699998551949e+00,4.330266058379510064e+00,1.145750578950347354e+01,8.761666813386497665e+00
6.161232246449290656e-02,5.794629893221715733e+00,4.431210192170303763e+00,1.142871565606726847e+01,8.739650716574915990e+00
6.165233046609322476e-02,5.924671147636430213e+00,4.530654012152518284e+00,1.139999786575690699e+01,8.717689941259699538e+00
6.169233846769354990e-02,6.052731150318921394e+00,4.628582749544323249e+00,1.137135223679040585e+01,8.695784348430384725e+00
6.173234646929386810e-02,6.178791129555510686e+00,4.724982049432546738e+00,1.134277858784254711e+01,8.673933799425805447e+00
6.177235447089418630e-02,6.302832856336480383e+00,4.819837971915050367e+00,1.131427673804373946e+01,8.652138155933210228e+00
6.181236247249450450e-02,6.424838645719026076e+00,4.913136993142985354e+00,1.128584650697888847e+01,8.630397279987418457e+00
6.185237047409482963e-02,6.544791358062441944e+00,5.004866006265356937e+00,1.125748771468622422e+01,8.608711033969894899e+00
6.189237847569514783e-02,6.662674400134453556e+00,5.095012322275042749e+00,1.122920018165619460e+01,8.587079280607934351e+00
6.193238647729546603e-02,6.778471726089442484e+00,5.183563670756856645e+00,1.120098372883031423e+01,8.565501882973757475e+00
6.197239447889579117e-02,6.892167838319410045e+00,5.270508200538285948e+00,1.117283817760002052e+01,8.543978704483647491e+00
6.201240248049610937e-02,7.003747788176722722e+00,5.355834480242178230e+00,1.114476334980556338e+01,8.522509608897104627e+00
6.205241048209642757e-02,7.113197176571716795e+00,5.439531498743743754e+00,1.111675906773487021e+01,8.501094460315961499e+00
6.209241848369674577e-02,7.220502154442463905e+00,5.521588665529783668e+00,1.108882515412241077e+01,8.479733123183537558e+00
6.213242648529707091e-02,7.325649423099888757e+00,5.601995810962604239e+00,1.106096143214807626e+01,8.458425462283761576e+00
6.217243448689738911e-02,7.428626234447348153e+00,5.680743186447936743e+00,1.103316772543609403e+01,8.437171342740356295e+00
6.221244248849770730e-02,7.529420391075677621e+00,5.757821464507614451e+00,1.100544385805385694e+01,8.415970630015932485e+00
6.225245049009802550e-02,7.628020246234270552e+00,5.833221738757460528e+00,1.097778965451085398e+01,8.394823189911182482e+00
6.229245849169835064e-02,7.724414703679056693e+00,5.906935523791033482e+00,1.095020493975752984e+01,8.373728888563993777e+00
6.233246649329866884e-02,7.818593217397262762e+00,5.978954754969151075e+00,1.092268953918419427e+01,8.352687592448630127e+00
6.237247449489898704e-02,7.910545791210735977e+00,6.049271788116545423e+00,1.089524327861992070e+01,8.331699168374880671e+00
6.241248249649930524e-02,8.000262978257660862e+00,6.117879399125528472e+00,1.086786598433142181e+01,8.310763483487196623e+00
6.245249049809963038e-02,8.087735880353765339e+00,6.184770783467500976e+00,1.084055748302196065e+01,8.289880405263868823e+00
6.249249849969994858e-02,8.172956147233733759e+00,6.249939555612848530e+00,1.081331760183027768e+01,8.269049801516199949e+00
6.253250650130026678e-02,8.255915975673435270e+00,6.313379748359709609e+00,1.078614616832945750e+01,8.248271540387642986e+00
6.257251450290059192e-02,8.336608108494203861e+00,6.375085812072529556e+00,1.075904301052584167e+01,8.227545490352959234e+00
6.261252250450090318e-02,8.415025833449176318e+00,6.435052613830438695e+00,1.073200795685799669e+01,8.206871520217445592e+00
6.265253050610122831e-02,8.491162981993445769e+00,6.493275436486774410e+00,1.070504083619553093e+01,8.186249499116012629e+00
6.269253850770155345e-02,8.565013927938323945e+00,6.549749977639982568e+00,1.067814147783809808e+01,8.165679296512440288e+00
6.273254650930186471e-02,8.636573585990731772e+00,6.604472348516676306e+00,1.065130971151429229e+01,8.145160782198512806e+00
6.277255451090218985e-02,8.705837410178594027e+00,6.657439072767516564e+00,1.062454536738051836e+01,8.124693826293171384e+00
6.281256251250251499e-02,8.772801392163311007e+00,6.708647085176744795e+00,1.059784827602000590e+01,8.104278299241757466e+00
6.285257051410282625e-02,8.837462059440001738e+00,6.758093730285894551e+00,1.057121826844167600e+01,8.083914071815135216e+00
6.289257851570315139e-02,8.899816473426840346e+00,6.805776760932682912e+00,1.054465517607905944e+01,8.063601015108877945e+00
6.293258651730346265e-02,8.959862227443931459e+00,6.851694336705438815e+00,1.051815883078930369e+01,8.043339000542498951e+00
6.297259451890378779e-02,9.017597444583335786e+00,6.895845022314292194e+00,1.049172906485201473e+01,8.023127899858575773e+00
6.301260252050411292e-02,9.073020775470913790e+00,6.938227785879631071e+00,1.046536571096827117e+01,8.002967585121979255e+00
6.305261052210442418e-02,9.126131395921031952e+00,6.978841997138635733e+00,1.043906860225954425e+01,7.982857928719068852e+00
6.309261852370474932e-02,9.176929004485451458e+00,7.017687425570888315e+00,1.041283757226659823e+01,7.962798803356837318e+00
6.313262652530507446e-02,9.225413819897044121e+00,7.054764238443555158e+00,1.038667245494849567e+01,7.942790082062154866e+00
6.317263452690538572e-02,9.271586578409799273e+00,7.090072998777269042e+00,1.036057308468153515e+01,7.922831638180955593e+00
6.321264252850571086e-02,9.315448531036421898e+00,7.123614663233688304e+00,1.033453929625815348e+01,7.902923345377400821e+00
6.325265053010603600e-02,9.357001440683827553e+00,7.155390579924986838e+00,1.030857092488593985e+01,7.883065077633117923e+00
6.329265853170634726e-02,9.396247579188681698e+00,7.185402486146895029e+00,1.028266780618658771e+01,7.863256709246409848e+00
6.333266653330667240e-02,9.433189724253425723e+00,7.213652506035657552e+00,1.025682977619479175e+01,7.843498114831401580e+00
6.337267453490698366e-02,9.467831156284406191e+00,7.240143148150111507e+00,1.023105667135729568e+01,7.823789169317319825e+00
6.341268253650730879e-02,9.500175655133134001e+00,7.264877302979702911e+00,1.020534832853178386e+01,7.804129747947634144e+00
6.345269053810763393e-02,9.530227496741730420e+00,7.287858240379219588e+00,1.017970458498590247e+01,7.784519726279325091e+00
6.349269853970794519e-02,9.557991449694206665e+00,7.309089606931527427e+00,1.015412527839620971e+01,7.764958980182067094e+00
6.353270654130827033e-02,9.583472771674408364e+00,7.328575423238919306e+00,1.012861024684712241e+01,7.745447385837427312e+00
6.357271454290859547e-02,9.606677205832177435e+00,7.346320081144289915e+00,1.010315932882993017e+01,7.725984819738116016e+00
6.361272254450890673e-02,9.627610977058820296e+00,7.362328340882942967e+00,1.007777236324177750e+01,7.706571158687201439e+00
6.365273054610923187e-02,9.646280788173299925e+00,7.376605328166143671e+00,1.005244918938456600e+01,7.687206279797277553e+00
6.369273854770955701e-02,9.662693816020277993e+00,7.389156531197243361e+00,1.002718964696406445e+01,7.667890060489774839e+00
6.373274654930986827e-02,9.676857707481639537e+00,7.399987797621660590e+00,1.000199357608878969e+01,7.648622378494110308e+00
6.377275455091019341e-02,9.688780575402512696e+00,7.409105331411467432e+00,9.976860817269017190e+00,7.629403111846933427e+00
6.381276255251050467e-02,9.698470994433229464e+00,7.416515689685693857e+00,9.951791211415818239e+00,7.610232138891380949e+00
6.385277055411082980e-02,9.705937996788646771e+00,7.422225779467439999e+00,9.926784599839976408e+00,7.591109338276257112e+00
6.389277855571115494e-02,9.711191067926211673e+00,7.426242854378850566e+00,9.901840824251072704e+00,7.572034588955329326e+00
6.393278655731146620e-02,9.714240142143937717e+00,7.428574511274845804e+00,9.876959726756417979e+00,7.553007770186511927e+00
6.397279455891179134e-02,9.715095598099955154e+00,7.429228686816874649e+00,9.852141149860045743e+00,7.534028761531099683e+00
